,Type,Gender,FurLength,agecat,breedcat,namecat,descriptcat,colorcat,colorcat2,healthcat,statecat,MaturitySizecat,Photocat,quantitycat,paidcat,Target
11148,1,2,1,0,0,0,0,2,1,0,1,1,1,0,0,1
11149,2,1,2,1,0,0,0,1,0,0,0,0,4,0,0,1
11150,2,1,2,4,0,0,0,1,1,1,1,1,5,0,0,1
11151,1,3,2,0,0,0,0,2,1,0,1,1,5,1,0,1
11152,1,2,2,4,2,1,0,1,1,1,1,1,3,0,0,1
11153,1,2,1,0,0,0,0,1,1,0,0,1,4,0,0,1
11154,2,3,1,2,2,0,0,1,0,0,1,0,3,1,0,1
11155,2,1,2,2,0,1,0,0,0,0,0,1,1,1,0,1
11156,2,3,1,3,2,0,0,2,1,0,1,1,3,1,0,1
11157,1,3,2,3,0,0,0,1,1,1,0,1,0,1,0,0
11158,2,3,2,4,0,1,0,0,1,0,0,1,2,1,0,1
11159,2,2,2,2,0,0,0,1,1,0,1,1,3,0,1,1
11160,1,2,1,3,0,0,0,1,1,1,1,1,2,0,0,1
11161,1,2,2,1,0,0,0,1,1,0,1,1,5,0,0,1
11162,2,1,1,2,2,1,0,1,1,0,0,0,2,0,0,1
11163,1,1,1,1,0,0,0,1,1,1,1,1,5,0,0,1
11164,2,3,1,3,2,0,0,1,1,0,1,1,3,1,0,0
11165,1,2,2,3,0,0,0,0,0,1,1,1,4,0,1,1
11166,1,1,1,1,0,0,0,2,1,0,0,1,3,0,0,1
11167,1,1,1,1,0,0,0,2,1,0,0,1,5,1,0,1
11168,1,2,1,2,0,0,0,1,1,1,1,1,2,0,1,1
11169,1,2,2,4,2,1,0,2,1,1,1,1,4,0,1,1
11170,1,2,1,4,0,0,0,1,1,1,1,1,2,0,0,0
11171,1,1,2,1,0,0,0,1,1,0,1,1,1,0,0,1
11172,1,1,2,4,0,0,0,1,1,0,0,1,1,0,0,0
11173,2,1,1,3,0,0,0,0,0,0,1,1,4,0,0,1
11174,1,2,2,2,0,1,0,2,1,1,1,1,5,0,0,1
11175,1,2,1,1,0,0,0,0,1,0,1,1,3,0,0,0
11176,2,2,1,2,2,0,0,0,1,0,1,1,4,0,0,1
11177,1,2,1,4,2,0,0,0,0,1,1,0,2,0,0,1
11178,2,1,2,3,0,0,1,1,0,0,0,1,5,0,0,1
11179,2,2,1,2,2,1,0,0,1,1,0,0,3,0,0,1
11180,1,1,2,0,0,0,0,2,1,1,1,0,5,1,1,1
11181,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1
11182,1,2,1,3,0,1,0,0,1,1,0,1,2,0,0,1
11183,2,1,2,2,0,1,0,1,0,1,1,1,5,0,1,1
11184,2,1,1,2,2,0,0,1,1,1,0,0,4,0,0,1
11185,1,1,2,0,0,0,1,1,1,1,1,1,2,0,1,1
11186,2,2,2,2,2,0,0,0,1,0,0,0,2,0,0,1
11187,1,2,2,4,0,1,0,0,1,1,1,1,2,0,0,1
11188,1,2,1,0,0,0,0,1,1,0,1,1,5,0,0,1
11189,1,1,2,4,0,0,0,1,1,1,1,1,5,0,0,1
11190,1,2,1,4,2,0,0,1,1,1,0,0,2,0,0,1
11191,2,3,1,1,2,1,0,2,1,0,1,0,4,1,0,1
11192,1,1,2,2,0,0,0,1,1,0,1,1,3,0,0,0
11193,1,2,1,4,2,0,0,1,1,0,0,0,3,0,0,0
11194,1,1,2,3,2,1,0,1,0,1,1,1,5,0,0,1
11195,2,2,1,1,2,0,0,0,0,0,1,0,3,0,0,0
11196,1,1,1,2,0,0,0,1,1,0,0,0,4,1,0,0
11197,1,3,1,3,2,0,0,0,0,1,0,1,2,1,0,1
11198,1,2,1,4,2,0,0,2,1,1,0,1,3,0,0,0
11199,1,3,1,0,0,0,0,2,1,0,1,1,3,1,1,0
11200,1,2,2,1,0,0,0,0,0,0,0,1,3,0,0,1
11201,2,3,1,1,2,0,0,0,1,0,0,1,3,1,0,1
11202,2,2,1,0,0,1,0,2,1,0,1,1,5,0,0,1
11203,2,1,2,2,2,1,0,1,0,0,0,1,1,0,0,0
11204,1,1,1,4,2,1,0,1,0,1,1,1,3,0,0,1
11205,1,1,1,1,0,0,0,1,1,0,1,1,3,0,0,1
11206,2,2,2,3,0,0,0,2,1,1,1,1,3,0,0,1
11207,1,2,1,4,0,1,0,1,0,1,1,1,0,0,0,0
11208,1,1,1,4,2,0,0,1,1,1,1,0,3,0,0,1
11209,2,3,1,3,2,0,0,1,1,1,1,1,3,1,0,0
11210,1,1,1,3,0,1,0,1,1,1,1,1,4,0,0,0
11211,1,1,2,1,0,0,0,0,1,0,1,1,3,0,0,0
11212,1,2,1,2,0,0,0,0,1,1,1,1,2,0,1,1
11213,1,1,1,1,0,0,0,0,1,1,1,1,5,0,0,1
11214,1,1,2,4,0,0,1,0,0,0,1,0,5,0,0,1
11215,1,1,2,4,0,0,0,1,1,1,0,0,1,0,0,0
11216,2,2,1,4,2,0,0,1,0,1,1,1,5,0,1,0
11217,1,2,2,1,0,1,0,0,0,0,1,1,5,0,1,1
11218,1,2,2,1,0,1,0,0,0,1,1,1,2,0,0,1
11219,2,2,2,4,0,0,0,2,0,0,0,1,3,0,0,0
11220,1,1,1,0,0,1,0,0,1,0,0,1,2,1,0,1
11221,2,3,2,4,0,1,1,1,1,1,1,0,4,1,0,1
11222,1,2,2,0,0,0,0,0,1,0,1,1,4,1,0,1
11223,1,1,1,4,0,0,0,0,1,1,1,0,5,0,0,0
11224,2,1,1,0,2,1,0,1,1,0,1,1,3,0,0,1
11225,2,2,2,1,0,0,1,1,1,0,1,0,5,0,0,0
11226,1,1,2,2,0,1,0,1,1,1,1,1,1,0,0,0
11227,1,1,1,2,0,1,0,0,0,0,0,1,5,0,0,1
11228,1,1,2,1,0,0,0,1,1,0,0,1,1,0,0,1
11229,1,2,1,1,0,0,0,2,1,0,1,1,5,0,0,1
11230,2,3,1,3,2,1,0,1,0,0,0,1,3,1,0,1
11231,1,1,2,1,0,0,0,0,1,1,1,1,1,0,0,1
11232,1,1,2,1,0,1,0,0,1,1,0,1,3,0,1,1
11233,1,2,2,3,0,0,0,1,0,0,0,1,2,0,0,1
11234,1,2,2,0,0,0,0,2,1,0,1,1,2,1,0,1
11235,1,2,1,1,0,1,0,1,1,0,1,0,1,0,0,0
11236,2,3,1,3,2,0,1,1,1,1,0,1,3,1,1,0
11237,2,2,2,3,2,0,0,2,1,0,0,1,0,0,0,0
11238,1,2,1,2,0,1,0,1,1,0,1,1,2,1,0,1
11239,1,3,1,0,0,0,0,2,1,0,1,0,5,1,0,1
11240,2,2,2,2,0,0,0,0,0,0,1,1,3,0,0,1
11241,2,1,2,4,0,0,0,1,0,1,0,1,0,0,1,0
11242,1,1,1,3,2,0,0,0,0,1,0,0,3,0,0,1
11243,2,2,1,1,2,1,0,2,1,0,1,1,3,0,0,1
11244,1,3,1,1,0,0,0,2,1,0,1,0,5,1,0,0
11245,2,3,2,1,0,0,0,0,1,0,0,1,4,1,0,1
11246,1,3,1,4,2,0,1,0,0,0,0,1,1,1,0,0
11247,2,1,1,2,2,0,0,1,0,0,0,1,1,0,0,1
11248,2,2,2,3,0,0,0,0,0,0,0,1,2,0,0,1
11249,1,2,2,4,0,1,0,0,1,1,0,0,2,0,0,1
11250,1,1,2,3,0,0,0,0,0,0,0,1,1,0,0,0
11251,1,2,1,0,0,0,0,0,1,1,0,0,1,1,0,1
11252,2,1,2,4,0,1,0,1,1,1,1,1,3,0,0,1
11253,1,3,1,0,0,0,0,2,1,0,1,1,4,1,0,1
11254,1,1,2,4,0,0,0,1,1,0,1,1,2,0,0,0
11255,2,2,1,2,2,1,1,1,1,1,1,1,2,0,0,1
11256,1,2,1,0,0,0,0,0,0,0,0,1,3,0,0,1
11257,2,1,1,3,2,1,0,0,1,1,1,1,3,0,0,1
11258,1,2,1,1,0,0,0,1,1,0,1,1,2,0,0,1
11259,2,2,1,0,2,0,0,2,0,0,0,1,4,0,0,1
11260,1,2,1,3,0,0,0,1,0,0,1,1,1,0,0,1
11261,1,2,1,4,0,0,0,2,1,0,0,0,0,1,0,0
11262,2,1,2,4,2,0,0,0,0,1,1,0,2,0,0,1
11263,1,3,1,2,0,0,0,1,1,0,1,1,5,1,0,1
11264,2,1,2,2,2,0,0,0,0,0,1,1,0,0,0,1
11265,1,2,1,3,0,0,0,1,1,1,0,1,1,0,0,0
11266,1,2,1,2,0,0,1,0,0,1,0,1,1,0,0,0
11267,1,1,1,4,0,0,0,0,0,0,1,1,4,0,0,1
11268,1,1,2,0,0,0,0,1,1,0,0,1,1,0,0,1
11269,1,1,1,2,0,0,0,1,1,0,0,1,3,0,0,1
11270,1,3,1,1,0,0,0,2,1,0,0,1,3,1,0,1
11271,1,1,2,3,2,0,0,1,1,0,1,1,3,0,0,1
11272,2,1,1,2,2,0,0,1,0,1,1,1,4,1,0,1
11273,2,2,1,2,2,1,0,2,1,1,1,0,1,0,0,1
11274,1,1,1,2,0,0,1,0,1,0,1,1,5,0,0,1
11275,1,2,2,0,0,0,0,0,1,1,1,1,3,0,0,0
11276,2,1,1,0,2,0,0,1,0,0,1,0,3,0,0,1
11277,2,2,2,2,0,1,0,2,1,0,0,0,3,0,0,1
11278,1,1,2,3,0,0,0,2,1,1,1,1,3,0,0,0
11279,2,2,1,3,2,0,0,1,1,1,1,0,4,0,0,0
11280,1,1,1,2,0,0,0,0,1,0,1,1,3,0,0,1
11281,1,3,1,1,0,0,0,1,1,0,0,1,4,1,0,0
11282,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
11283,2,1,1,2,2,1,0,0,1,0,1,1,1,0,0,1
11284,2,2,1,4,2,1,0,1,0,0,0,0,2,1,0,1
11285,1,2,1,3,0,1,0,1,1,1,1,0,2,0,1,1
11286,1,2,2,3,2,1,0,0,0,1,1,0,1,0,0,1
11287,1,1,1,1,0,0,0,2,1,1,1,1,3,0,0,1
11288,1,3,1,2,0,0,0,1,1,0,1,1,1,1,0,0
11289,1,2,1,4,2,0,0,1,1,1,0,1,2,0,0,1
11290,2,1,2,4,2,0,0,1,1,1,0,1,2,0,0,1
11291,1,2,1,2,0,0,0,0,0,1,1,1,3,0,0,1
11292,1,2,1,1,0,0,0,0,1,1,0,1,3,0,0,1
11293,2,3,1,0,2,1,0,1,0,0,0,1,3,1,0,1
11294,1,2,1,2,0,0,0,1,0,1,1,1,5,0,0,1
11295,2,1,1,3,2,0,0,1,1,0,1,1,2,0,0,0
11296,1,2,2,1,0,0,0,0,0,0,0,0,4,1,0,1
11297,1,2,1,3,0,0,0,1,0,1,1,0,5,0,0,1
11298,2,2,2,3,2,0,0,2,1,0,1,1,2,0,0,1
11299,1,3,1,1,0,0,0,2,1,0,1,1,4,1,0,1
11300,2,3,2,0,0,0,0,2,1,0,1,1,3,1,0,1
11301,1,1,1,3,0,1,0,1,1,0,1,1,1,0,0,1
11302,2,1,1,2,2,0,0,1,1,0,0,0,3,0,0,1
11303,2,3,1,0,0,0,0,2,1,0,0,1,3,1,1,1
11304,1,1,2,4,0,1,0,2,1,0,1,1,3,0,0,1
11305,2,2,1,4,0,0,0,2,0,1,1,0,1,0,0,0
11306,1,3,2,2,0,0,0,2,1,0,1,1,5,1,0,1
11307,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1
11308,2,3,1,3,0,0,1,2,0,1,1,1,5,1,0,1
11309,2,2,2,4,2,0,0,2,1,0,0,1,3,0,0,0
11310,1,1,1,3,2,0,0,1,1,0,1,0,2,0,0,1
11311,2,3,2,0,0,0,0,0,0,0,0,1,4,1,0,1
11312,2,2,1,2,2,1,0,2,0,0,0,0,4,0,0,1
11313,1,2,2,4,2,0,0,0,0,1,1,1,1,0,1,0
11314,2,1,1,4,2,0,0,0,0,1,0,0,4,0,0,1
11315,1,2,1,4,2,0,0,1,1,1,0,1,1,0,0,1
11316,2,2,2,2,0,0,0,0,0,0,1,1,2,0,0,1
11317,1,1,1,3,0,0,0,0,1,1,1,1,3,0,0,0
11318,2,1,2,4,2,0,0,0,0,1,0,1,3,0,0,0
11319,2,1,1,4,2,1,0,1,0,1,0,0,1,0,0,1
11320,1,2,2,0,0,0,0,2,1,0,1,1,3,0,0,1
11321,1,2,1,4,0,0,0,0,1,1,1,1,1,0,0,1
11322,1,3,1,1,0,1,0,2,1,0,0,0,3,1,0,0
11323,2,1,1,3,2,0,0,1,1,0,1,1,3,0,0,1
11324,1,3,1,0,0,1,0,0,1,0,1,1,3,1,0,1
11325,2,1,1,0,2,0,1,1,1,0,1,0,2,0,0,0
11326,1,2,2,3,0,0,0,1,1,0,1,1,3,0,0,1
11327,2,1,2,3,0,0,0,2,1,1,0,0,3,0,1,1
11328,1,1,1,4,2,1,0,0,0,1,1,1,5,0,0,1
11329,2,2,2,1,2,1,0,0,0,1,1,1,1,0,0,1
11330,1,2,1,0,0,1,0,0,1,0,0,1,3,0,0,1
11331,2,2,2,4,0,0,0,2,1,0,0,1,1,0,0,0
11332,2,1,2,0,0,0,1,1,1,0,1,1,3,0,0,1
11333,1,2,1,3,0,1,0,2,1,1,0,1,3,0,0,0
11334,2,2,2,3,0,0,0,0,0,1,1,1,3,0,0,1
11335,1,2,2,2,0,0,0,2,1,0,1,1,0,0,0,0
11336,1,3,1,0,0,0,0,2,1,0,0,1,3,1,0,1
11337,2,1,1,2,2,1,0,1,1,0,1,1,3,0,0,1
11338,1,2,1,4,2,0,0,1,1,1,1,0,2,0,0,1
11339,2,2,2,1,0,1,0,2,1,0,1,1,1,0,1,1
11340,1,2,1,3,0,1,0,0,1,1,1,1,3,0,0,1
11341,1,2,1,4,0,0,0,1,1,0,1,1,4,0,0,0
11342,1,1,1,2,0,1,0,0,1,1,0,1,5,0,0,1
11343,1,1,2,0,0,0,0,1,1,0,1,1,3,0,0,1
11344,2,2,1,1,2,1,0,2,1,1,1,0,2,0,0,1
11345,1,3,1,2,0,1,0,2,1,0,0,1,4,1,0,0
11346,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
11347,1,2,1,2,0,0,0,0,1,0,0,0,3,0,0,1
11348,2,2,1,0,2,0,0,0,0,0,0,0,4,0,0,0
11349,2,2,2,1,0,1,1,1,1,0,1,1,4,0,1,1
11350,2,2,1,4,0,1,0,0,0,1,0,0,1,0,0,1
11351,2,1,1,3,0,1,0,1,1,1,1,0,3,0,0,1
11352,2,2,2,3,0,1,0,0,1,1,1,1,3,0,1,0
11353,2,3,2,4,2,0,0,2,1,1,0,0,2,1,0,1
11354,1,2,2,4,0,1,0,1,0,1,0,0,1,0,0,1
11355,2,2,1,0,2,1,0,0,0,0,1,0,3,0,1,0
11356,1,1,1,1,0,0,0,1,0,1,0,1,3,0,0,1
11357,1,2,2,2,2,0,0,2,1,1,1,0,2,0,0,1
11358,1,2,2,4,0,1,0,0,0,1,1,1,3,0,1,0
11359,1,2,2,0,0,0,0,1,1,0,1,1,4,0,0,1
11360,2,1,2,3,2,0,0,2,1,1,0,1,4,1,0,1
11361,1,2,2,4,2,1,0,1,0,0,1,0,3,0,0,1
11362,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1
11363,2,2,1,4,2,0,1,0,1,1,1,1,5,0,1,1
11364,1,2,1,4,2,1,0,1,1,1,1,0,2,0,0,1
11365,2,1,1,4,2,0,0,0,1,1,1,0,1,0,0,1
11366,1,1,2,4,2,1,0,0,0,0,0,1,3,0,0,1
11367,1,2,2,4,2,0,0,2,0,0,0,1,5,0,0,1
11368,1,2,2,0,0,0,0,2,1,0,1,1,3,0,0,1
11369,1,2,2,2,0,0,0,1,1,1,1,0,2,1,0,0
11370,1,2,1,1,0,0,0,1,1,0,0,0,3,0,1,1
11371,1,1,1,0,0,1,0,1,1,0,0,0,2,1,0,1
11372,2,2,1,3,2,0,0,1,1,0,0,0,3,0,0,1
11373,1,3,1,1,0,1,1,2,1,0,1,1,5,1,0,1
11374,1,1,2,4,2,0,0,1,1,1,1,0,3,0,0,1
11375,2,2,1,3,2,1,0,2,1,1,1,1,4,0,0,0
11376,2,2,1,1,2,0,0,1,1,0,0,1,1,0,0,1
11377,2,1,1,4,2,0,1,1,1,1,0,1,5,0,1,1
11378,2,2,2,2,0,0,0,2,1,0,0,0,5,0,0,1
11379,1,2,2,0,0,0,0,2,1,0,1,1,4,0,0,1
11380,1,2,2,3,0,0,0,1,0,0,0,1,3,0,0,0
11381,2,2,2,4,2,0,0,0,0,1,0,1,1,0,0,0
11382,1,3,1,1,0,0,0,0,0,0,0,1,1,1,0,1
11383,2,2,2,4,2,0,0,1,0,0,0,0,2,0,0,0
11384,2,1,2,2,0,0,0,1,0,1,1,0,3,0,1,1
11385,1,1,1,1,0,0,0,0,1,0,1,1,4,0,0,1
11386,2,2,1,3,2,1,0,1,0,1,1,0,3,0,1,0
11387,2,2,2,0,2,1,0,1,0,0,0,1,3,0,1,1
11388,2,2,1,3,2,0,0,0,0,0,0,1,2,1,0,1
11389,1,2,1,3,0,0,0,2,1,0,0,1,2,0,0,0
11390,2,1,1,3,2,0,0,0,1,0,1,1,2,0,1,1
11391,1,3,1,4,2,0,0,1,1,1,1,1,5,1,1,1
11392,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,1
11393,1,2,2,2,0,0,0,2,1,0,1,1,4,1,0,0
11394,1,2,1,3,0,0,0,1,0,0,1,1,1,0,0,0
11395,2,1,2,0,0,0,0,1,1,0,1,1,1,0,0,1
11396,2,2,2,3,0,0,0,2,1,1,1,1,2,0,0,0
11397,1,3,1,3,0,0,0,2,1,0,1,1,3,1,0,0
11398,2,1,2,3,0,1,0,2,1,1,0,1,5,1,0,0
11399,2,2,2,3,0,1,0,0,0,1,0,1,2,0,0,0
11400,2,2,1,0,2,1,1,2,1,0,1,0,5,1,0,1
11401,2,1,2,1,0,0,0,1,1,1,0,0,1,0,0,1
11402,1,2,2,3,0,0,0,0,1,0,1,1,4,0,0,1
11403,2,2,2,3,0,0,0,2,1,1,1,1,3,0,0,0
11404,2,1,2,1,0,0,0,1,1,0,1,1,5,0,0,1
11405,2,1,2,1,0,0,0,0,1,1,1,1,4,0,0,1
11406,1,1,1,1,0,1,0,0,0,0,0,1,2,0,1,1
11407,1,2,1,3,0,1,0,1,1,1,1,1,3,0,0,1
11408,1,2,1,0,0,1,0,0,1,0,1,0,1,0,0,1
11409,2,2,1,1,2,0,1,2,1,0,0,1,5,1,0,1
11410,1,1,1,1,0,0,0,1,1,0,0,0,2,0,0,0
11411,2,1,1,1,2,1,0,1,1,0,1,1,3,0,0,1
11412,2,3,1,1,2,1,0,2,1,0,0,0,5,1,0,1
11413,1,1,1,4,2,0,0,2,1,0,1,1,4,0,0,1
11414,1,2,2,1,0,0,0,1,1,0,1,1,1,0,0,1
11415,1,1,1,3,0,1,0,0,1,0,1,0,2,0,0,1
11416,2,2,1,0,2,0,1,1,0,0,1,1,4,0,0,1
11417,2,2,1,3,0,0,0,2,1,0,0,0,1,0,0,1
11418,1,2,1,4,0,1,0,0,0,1,1,1,2,0,0,0
11419,1,2,2,4,0,1,0,1,1,0,1,0,1,0,0,1
11420,2,2,1,2,2,0,0,2,1,0,0,0,1,0,0,1
11421,1,1,2,2,0,0,0,1,1,1,1,1,3,0,1,1
11422,2,1,1,1,2,0,0,1,0,0,0,0,3,0,0,1
11423,1,3,1,1,0,0,0,0,0,0,0,1,2,1,0,1
11424,2,2,2,3,2,0,1,1,1,1,1,0,2,0,1,1
11425,1,1,1,2,0,1,1,0,1,1,1,1,3,0,0,0
11426,2,2,2,1,2,0,0,0,0,0,1,1,4,0,1,1
11427,2,3,1,4,2,1,0,0,0,0,0,0,5,1,0,1
11428,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0
11429,1,2,1,0,0,0,0,0,1,0,1,1,3,0,0,1
11430,1,1,2,4,0,0,0,0,0,1,0,1,1,0,0,0
11431,1,1,1,4,2,0,0,0,1,1,0,0,2,0,0,1
11432,1,2,2,1,0,0,0,2,1,0,1,1,3,0,0,1
11433,1,2,1,2,0,1,0,0,1,1,0,1,5,0,0,1
11434,1,1,2,4,2,0,0,1,1,0,0,1,5,0,0,1
11435,2,1,1,2,2,1,0,1,1,1,1,1,1,0,1,1
11436,2,2,1,3,2,0,0,2,1,0,0,1,3,1,0,0
11437,1,1,1,4,0,0,0,2,1,1,0,1,3,0,0,1
11438,2,1,2,0,2,1,0,0,0,0,1,1,5,0,0,1
11439,2,3,1,1,2,0,0,1,1,0,1,0,5,1,0,1
11440,1,1,2,0,0,0,0,2,1,0,1,1,3,0,0,1
11441,2,1,2,1,0,1,1,1,0,0,0,1,5,0,0,0
11442,1,2,2,3,0,0,0,0,1,0,1,1,1,0,0,0
11443,1,2,2,4,0,0,0,0,1,0,1,1,0,0,0,0
11444,1,2,1,1,0,0,0,1,1,0,1,1,1,0,0,1
11445,2,1,2,3,0,1,0,2,1,0,1,0,1,1,0,0
11446,2,2,2,2,0,0,0,2,1,0,1,0,4,0,1,0
11447,2,2,2,0,0,1,0,2,0,0,0,1,4,1,0,1
11448,1,1,1,1,0,1,0,2,1,1,0,1,2,0,0,1
11449,2,2,1,4,2,0,0,1,1,0,1,0,5,0,0,1
11450,2,1,2,4,0,0,0,1,0,1,1,0,1,0,0,1
11451,1,2,1,0,0,0,0,0,1,0,1,1,3,0,0,1
11452,2,3,1,3,2,0,0,2,1,0,1,1,5,1,0,1
11453,2,1,1,1,2,0,0,1,0,0,1,0,3,0,0,1
11454,2,2,1,3,2,0,0,1,1,1,1,1,2,0,0,0
11455,1,1,1,3,0,1,0,0,1,0,0,1,1,0,0,1
11456,1,1,2,1,2,0,0,2,0,0,0,1,4,0,1,1
11457,2,2,2,3,2,1,0,1,0,1,1,0,3,0,0,1
11458,1,3,1,0,0,0,0,1,1,0,0,1,5,1,0,1
11459,1,2,1,1,0,0,0,1,1,0,1,1,2,0,0,1
11460,2,3,1,0,2,0,0,1,1,0,0,0,5,1,0,1
11461,2,2,2,1,2,0,0,1,1,0,1,0,1,0,1,1
11462,2,1,1,1,2,0,0,1,0,1,1,1,4,1,0,1
11463,2,1,1,4,2,0,0,0,1,1,1,0,4,0,0,0
11464,2,1,1,1,2,0,0,1,1,0,1,1,3,0,0,1
11465,1,3,1,1,0,0,0,0,1,0,0,1,2,1,0,0
11466,2,3,2,0,0,1,0,0,0,0,1,0,3,1,0,1
11467,1,2,1,4,0,0,0,1,1,0,0,1,2,1,0,0
11468,2,1,1,3,2,0,0,1,0,1,1,1,2,0,0,1
11469,1,3,1,4,0,0,0,2,1,0,0,1,4,1,0,0
11470,2,3,1,0,2,1,1,2,1,0,1,1,5,1,0,1
11471,1,1,2,4,2,0,0,1,1,1,0,1,3,0,0,1
11472,2,1,1,0,2,0,0,0,0,0,0,1,4,0,0,1
11473,1,1,2,2,0,0,0,1,1,0,0,1,2,1,0,1
11474,1,2,1,4,2,0,0,1,1,1,1,0,1,0,1,1
11475,2,3,1,0,2,1,1,1,1,0,0,1,5,1,0,1
11476,2,1,2,2,0,1,0,1,1,0,1,0,4,0,0,0
11477,2,1,2,1,0,1,0,0,1,0,1,0,2,0,1,1
11478,1,1,2,3,2,0,0,0,1,1,1,0,4,0,1,1
11479,2,2,1,0,2,1,0,0,0,1,0,1,4,1,0,1
11480,2,2,2,1,2,0,0,2,1,0,1,0,3,0,0,0
11481,1,1,2,1,0,0,0,2,1,0,1,1,4,0,0,1
11482,2,2,2,2,0,1,0,2,1,0,0,1,3,1,0,0
11483,1,2,2,3,0,0,0,1,1,1,0,1,1,0,0,1
11484,2,2,2,4,0,0,0,1,0,0,1,1,2,0,0,1
11485,1,1,1,3,0,0,0,0,1,0,1,1,3,1,0,0
11486,2,2,2,0,0,0,0,1,1,0,1,0,2,0,0,1
11487,2,1,2,2,0,0,0,0,1,0,1,0,1,0,0,1
11488,2,1,1,3,2,1,0,1,0,0,1,1,4,0,1,1
11489,1,2,2,4,2,1,1,1,1,1,1,1,1,0,0,1
11490,2,1,1,1,2,1,0,1,1,0,0,0,3,0,0,1
11491,2,2,1,4,2,0,0,1,0,1,1,1,1,0,0,1
11492,2,3,2,0,0,1,0,2,1,0,1,0,4,1,0,0
11493,2,1,1,1,2,1,0,1,1,0,0,0,2,0,0,1
11494,2,2,1,1,2,0,0,2,1,0,1,0,5,0,0,1
11495,1,2,1,3,0,0,0,1,1,1,1,0,3,0,0,0
11496,1,3,2,1,0,1,0,1,1,0,0,0,2,1,1,1
11497,1,2,2,1,0,1,0,0,0,1,1,1,1,0,0,1
11498,2,3,2,3,0,0,0,1,1,0,1,0,3,1,0,1
11499,2,2,1,2,2,1,0,0,0,0,1,1,5,0,0,1
11500,2,2,2,2,2,0,0,2,1,0,1,1,3,1,0,0
11501,1,2,1,1,2,0,0,1,1,0,0,1,3,1,0,0
11502,1,3,1,0,0,0,0,1,1,0,0,1,3,1,0,0
11503,2,3,1,4,2,1,0,2,1,0,1,1,3,1,0,0
11504,1,1,1,1,0,0,0,1,1,0,0,1,5,0,0,1
11505,2,2,2,0,0,1,0,1,1,0,0,0,3,0,1,0
11506,1,2,1,3,0,0,0,0,1,1,1,1,3,0,0,0
11507,2,1,1,3,2,0,0,1,0,1,1,1,4,0,1,1
11508,2,2,1,2,2,1,0,2,1,1,0,1,3,0,0,1
11509,1,1,2,4,2,1,0,0,0,0,1,0,1,0,1,1
11510,2,1,1,3,0,1,0,1,0,0,1,1,3,0,1,1
11511,2,1,2,3,0,0,0,0,1,1,0,0,3,0,0,0
11512,1,2,1,2,0,0,1,0,1,1,1,0,4,0,0,1
11513,1,2,1,2,0,0,0,1,1,0,1,1,3,0,0,1
11514,1,3,2,1,0,0,0,1,1,0,1,1,1,1,0,1
11515,2,2,1,3,0,0,0,2,1,1,1,0,2,0,1,1
11516,2,2,1,0,2,0,0,1,1,1,0,0,2,0,1,1
11517,1,2,1,1,0,0,0,1,1,1,0,1,3,0,0,1
11518,1,2,2,2,0,1,1,2,1,1,1,1,5,0,0,1
11519,2,2,2,1,0,0,0,0,0,0,1,1,5,0,1,1
11520,2,2,1,1,0,1,1,1,0,0,1,1,5,0,1,1
11521,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0
11522,2,2,1,1,2,0,0,0,0,1,1,1,1,0,1,1
11523,1,2,2,4,2,1,0,0,0,1,1,0,3,0,1,1
11524,1,2,1,0,0,0,0,1,1,0,1,1,2,0,0,1
11525,2,2,1,0,0,0,0,2,1,0,0,0,2,1,0,0
11526,1,2,1,2,0,1,1,1,1,1,1,1,3,0,0,0
11527,1,3,1,0,0,0,0,2,1,0,1,1,5,1,0,1
11528,1,2,2,1,0,0,0,0,0,0,1,1,1,0,0,1
11529,2,1,1,3,2,0,1,1,1,1,1,1,3,0,0,1
11530,2,2,1,3,2,0,0,2,1,1,1,1,4,0,0,1
11531,1,1,2,2,0,0,0,1,1,0,0,1,2,0,0,0
11532,1,1,1,0,0,0,1,0,1,0,1,1,2,0,0,1
11533,2,3,1,1,2,0,0,2,0,1,0,0,5,1,0,1
11534,1,2,1,1,0,0,0,1,1,0,1,1,5,0,0,1
11535,1,2,2,1,0,0,0,2,1,1,1,1,2,0,1,1
11536,1,2,1,4,0,0,0,0,1,0,1,1,3,0,0,0
11537,2,2,1,2,2,0,0,0,1,0,1,1,3,0,0,0
11538,2,3,2,2,2,1,0,2,1,0,1,1,1,1,0,1
11539,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1
11540,1,2,2,1,0,1,0,0,1,0,0,0,4,1,0,1
11541,2,1,1,1,2,1,0,0,1,0,1,1,5,0,0,1
11542,1,2,2,2,0,1,0,0,1,1,1,1,1,0,0,0
11543,1,1,2,1,0,1,0,0,1,0,1,1,4,0,0,0
11544,1,2,1,2,0,0,0,1,1,1,1,0,4,0,1,1
